stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000269571,9606.ENSP00000300574,ERBB2,CRK,9606,0.759,0,0.0,0.0,0.049,0.386,0.0,0.62
9606.ENSP00000269571,9606.ENSP00000275493,ERBB2,EGFR,9606,0.999,0,0.0,0.064,0.08,0.998,0.9,0.983
9606.ENSP00000269571,9606.ENSP00000362680,ERBB2,SRC,9606,0.999,0,0.0,0.0,0.049,0.85,0.9,0.98
9606.ENSP00000269571,9606.ENSP00000335153,ERBB2,HSP90AA1,9606,0.999,0,0.0,0.0,0.0,0.898,0.5,0.985
9606.ENSP00000275493,9606.ENSP00000300574,EGFR,CRK,9606,0.997,0,0.0,0.0,0.049,0.846,0.9,0.855
9606.ENSP00000275493,9606.ENSP00000335153,EGFR,HSP90AA1,9606,0.999,0,0.0,0.0,0.049,0.854,0.5,0.993
9606.ENSP00000275493,9606.ENSP00000362680,EGFR,SRC,9606,0.999,0,0.0,0.0,0.042,0.928,0.9,0.988
9606.ENSP00000300574,9606.ENSP00000316029,CRK,TLN1,9606,0.741,0,0.0,0.0,0.042,0.0,0.5,0.504
9606.ENSP00000300574,9606.ENSP00000335153,CRK,HSP90AA1,9606,0.747,0,0.0,0.0,0.082,0.0,0.5,0.494
9606.ENSP00000300574,9606.ENSP00000320176,CRK,HCLS1,9606,0.945,0,0.0,0.0,0.049,0.06,0.9,0.462
9606.ENSP00000300574,9606.ENSP00000362680,CRK,SRC,9606,0.999,0,0.0,0.0,0.086,0.733,0.9,0.995
9606.ENSP00000316029,9606.ENSP00000320176,TLN1,HCLS1,9606,0.938,0,0.0,0.0,0.086,0.042,0.0,0.935
9606.ENSP00000316029,9606.ENSP00000362680,TLN1,SRC,9606,0.999,0,0.0,0.0,0.075,0.292,0.9,0.996
9606.ENSP00000320176,9606.ENSP00000362680,HCLS1,SRC,9606,0.999,0,0.0,0.0,0.093,0.095,0.9,0.994
9606.ENSP00000335153,9606.ENSP00000362680,HSP90AA1,SRC,9606,0.999,0,0.0,0.0,0.042,0.799,0.8,0.994
9606.ENSP00000263253,9606.ENSP00000376765,EP300,PIAS3,9606,0.811,0,0.0,0.0,0.05,0.292,0.0,0.742
9606.ENSP00000263253,9606.ENSP00000293328,EP300,STAT5B,9606,0.907,0,0.0,0.0,0.095,0.048,0.65,0.728
9606.ENSP00000263253,9606.ENSP00000341208,EP300,STAT5A,9606,0.946,0,0.0,0.0,0.042,0.623,0.65,0.623
9606.ENSP00000263253,9606.ENSP00000362680,EP300,SRC,9606,0.959,0,0.0,0.0,0.064,0.299,0.0,0.942
9606.ENSP00000263253,9606.ENSP00000354394,EP300,STAT1,9606,0.998,0,0.0,0.0,0.049,0.868,0.65,0.977
9606.ENSP00000263253,9606.ENSP00000264657,EP300,STAT3,9606,0.999,0,0.0,0.0,0.126,0.856,0.75,0.992
9606.ENSP00000264657,9606.ENSP00000341208,STAT3,STAT5A,9606,0.997,0,0.0,0.0,0.181,0.0,0.9,0.974
9606.ENSP00000264657,9606.ENSP00000275493,STAT3,EGFR,9606,0.998,0,0.0,0.0,0.042,0.925,0.0,0.985
9606.ENSP00000264657,9606.ENSP00000293328,STAT3,STAT5B,9606,0.998,0,0.0,0.0,0.175,0.387,0.9,0.968
9606.ENSP00000264657,9606.ENSP00000432511,STAT3,JAK3,9606,0.998,0,0.0,0.0,0.102,0.472,0.9,0.966
9606.ENSP00000264657,9606.ENSP00000499900,STAT3,JAK1,9606,0.999,0,0.0,0.0,0.184,0.839,0.9,0.999
9606.ENSP00000264657,9606.ENSP00000371067,STAT3,JAK2,9606,0.999,0,0.0,0.0,0.107,0.885,0.9,0.999
9606.ENSP00000264657,9606.ENSP00000354394,STAT3,STAT1,9606,0.999,0,0.0,0.064,0.192,0.874,0.9,0.982
9606.ENSP00000264657,9606.ENSP00000376765,STAT3,PIAS3,9606,0.999,0,0.0,0.0,0.056,0.808,0.65,0.987
9606.ENSP00000264657,9606.ENSP00000362680,STAT3,SRC,9606,0.999,0,0.0,0.0,0.091,0.841,0.9,0.996
9606.ENSP00000275493,9606.ENSP00000432511,EGFR,JAK3,9606,0.956,0,0.0,0.0,0.0,0.161,0.9,0.522
9606.ENSP00000275493,9606.ENSP00000499900,EGFR,JAK1,9606,0.97,0,0.0,0.0,0.045,0.417,0.9,0.537
9606.ENSP00000275493,9606.ENSP00000354394,EGFR,STAT1,9606,0.975,0,0.0,0.0,0.042,0.84,0.0,0.851
9606.ENSP00000275493,9606.ENSP00000371067,EGFR,JAK2,9606,0.986,0,0.0,0.0,0.0,0.723,0.9,0.564
9606.ENSP00000275493,9606.ENSP00000293328,EGFR,STAT5B,9606,0.997,0,0.0,0.0,0.0,0.787,0.9,0.907
9606.ENSP00000275493,9606.ENSP00000341208,EGFR,STAT5A,9606,0.998,0,0.0,0.0,0.0,0.836,0.9,0.932
9606.ENSP00000275493,9606.ENSP00000362680,EGFR,SRC,9606,0.999,0,0.0,0.0,0.042,0.928,0.9,0.988
9606.ENSP00000293328,9606.ENSP00000376765,STAT5B,PIAS3,9606,0.812,0,0.0,0.0,0.056,0.125,0.65,0.428
9606.ENSP00000293328,9606.ENSP00000362680,STAT5B,SRC,9606,0.9,0,0.0,0.0,0.068,0.096,0.5,0.791
9606.ENSP00000293328,9606.ENSP00000341208,STAT5B,STAT5A,9606,0.949,0,0.0,0.048,0.252,0.312,0.9,0.127
9606.ENSP00000293328,9606.ENSP00000354394,STAT5B,STAT1,9606,0.958,0,0.0,0.0,0.09,0.0,0.65,0.879
9606.ENSP00000293328,9606.ENSP00000432511,STAT5B,JAK3,9606,0.997,0,0.0,0.0,0.1,0.425,0.9,0.955
9606.ENSP00000293328,9606.ENSP00000371067,STAT5B,JAK2,9606,0.999,0,0.0,0.0,0.144,0.718,0.9,0.997
9606.ENSP00000293328,9606.ENSP00000499900,STAT5B,JAK1,9606,0.999,0,0.0,0.0,0.132,0.472,0.9,0.985
9606.ENSP00000341208,9606.ENSP00000376765,STAT5A,PIAS3,9606,0.8,0,0.0,0.0,0.056,0.125,0.65,0.39
9606.ENSP00000341208,9606.ENSP00000362680,STAT5A,SRC,9606,0.9,0,0.0,0.0,0.098,0.096,0.5,0.785
9606.ENSP00000341208,9606.ENSP00000354394,STAT5A,STAT1,9606,0.969,0,0.0,0.0,0.115,0.387,0.65,0.858
9606.ENSP00000341208,9606.ENSP00000432511,STAT5A,JAK3,9606,0.998,0,0.0,0.0,0.086,0.607,0.9,0.972
9606.ENSP00000341208,9606.ENSP00000499900,STAT5A,JAK1,9606,0.999,0,0.0,0.0,0.1,0.472,0.9,0.985
9606.ENSP00000341208,9606.ENSP00000371067,STAT5A,JAK2,9606,0.999,0,0.0,0.0,0.134,0.802,0.9,0.997
9606.ENSP00000354394,9606.ENSP00000362680,STAT1,SRC,9606,0.936,0,0.0,0.0,0.092,0.646,0.5,0.649
9606.ENSP00000354394,9606.ENSP00000376765,STAT1,PIAS3,9606,0.951,0,0.0,0.0,0.06,0.125,0.65,0.851
9606.ENSP00000354394,9606.ENSP00000432511,STAT1,JAK3,9606,0.992,0,0.0,0.0,0.079,0.285,0.9,0.903
9606.ENSP00000354394,9606.ENSP00000499900,STAT1,JAK1,9606,0.999,0,0.0,0.0,0.091,0.875,0.9,0.999
9606.ENSP00000354394,9606.ENSP00000371067,STAT1,JAK2,9606,0.999,0,0.0,0.0,0.242,0.838,0.9,0.996
9606.ENSP00000362680,9606.ENSP00000371067,SRC,JAK2,9606,0.917,0,0.0,0.0,0.099,0.299,0.4,0.809
9606.ENSP00000371067,9606.ENSP00000432511,JAK2,JAK3,9606,0.975,0,0.0,0.057,0.045,0.292,0.9,0.681
9606.ENSP00000371067,9606.ENSP00000499900,JAK2,JAK1,9606,0.999,0,0.0,0.0,0.113,0.51,0.9,0.982
9606.ENSP00000432511,9606.ENSP00000499900,JAK3,JAK1,9606,0.999,0,0.0,0.0,0.057,0.51,0.9,0.983
9606.ENSP00000256078,9606.ENSP00000369689,KRAS,CALML5,9606,0.998,0,0.0,0.0,0.074,0.13,0.9,0.983
9606.ENSP00000256078,9606.ENSP00000315299,KRAS,CALML3,9606,0.998,0,0.0,0.0,0.074,0.13,0.9,0.982
9606.ENSP00000256078,9606.ENSP00000291295,KRAS,CALM3,9606,0.998,0,0.0,0.0,0.081,0.13,0.9,0.978
9606.ENSP00000256078,9606.ENSP00000304643,KRAS,CALML6,9606,0.998,0,0.0,0.0,0.074,0.097,0.9,0.982
9606.ENSP00000256078,9606.ENSP00000419081,KRAS,CALML4,9606,0.998,0,0.0,0.0,0.074,0.097,0.9,0.982
9606.ENSP00000256078,9606.ENSP00000263967,KRAS,PIK3CA,9606,0.998,0,0.0,0.0,0.143,0.627,0.9,0.951
9606.ENSP00000256078,9606.ENSP00000361120,KRAS,RALGDS,9606,0.999,0,0.0,0.0,0.055,0.716,0.9,0.98
9606.ENSP00000256078,9606.ENSP00000419060,KRAS,BRAF,9606,0.999,0,0.0,0.0,0.081,0.87,0.9,0.973
9606.ENSP00000256078,9606.ENSP00000384675,KRAS,SOS1,9606,0.999,0,0.0,0.0,0.113,0.95,0.9,0.966
9606.ENSP00000256078,9606.ENSP00000401888,KRAS,RAF1,9606,0.999,0,0.0,0.0,0.081,0.947,0.9,0.976
9606.ENSP00000263967,9606.ENSP00000384675,PIK3CA,SOS1,9606,0.926,0,0.0,0.0,0.629,0.0,0.5,0.636
9606.ENSP00000263967,9606.ENSP00000419060,PIK3CA,BRAF,9606,0.947,0,0.0,0.0,0.128,0.19,0.0,0.931
9606.ENSP00000263967,9606.ENSP00000401888,PIK3CA,RAF1,9606,0.972,0,0.0,0.0,0.066,0.069,0.9,0.719
9606.ENSP00000291295,9606.ENSP00000419081,CALM3,CALML4,9606,0.996,0,0.0,0.072,0.0,0.0,0.9,0.969
9606.ENSP00000291295,9606.ENSP00000369689,CALM3,CALML5,9606,0.996,0,0.0,0.072,0.0,0.0,0.9,0.969
9606.ENSP00000291295,9606.ENSP00000315299,CALM3,CALML3,9606,0.996,0,0.0,0.05,0.0,0.0,0.9,0.968
9606.ENSP00000291295,9606.ENSP00000304643,CALM3,CALML6,9606,0.996,0,0.0,0.058,0.0,0.0,0.9,0.969
9606.ENSP00000304643,9606.ENSP00000419081,CALML6,CALML4,9606,0.961,0,0.0,0.0,0.0,0.0,0.9,0.633
9606.ENSP00000304643,9606.ENSP00000315299,CALML6,CALML3,9606,0.962,0,0.0,0.063,0.0,0.0,0.9,0.632
9606.ENSP00000304643,9606.ENSP00000369689,CALML6,CALML5,9606,0.963,0,0.0,0.081,0.0,0.0,0.9,0.633
9606.ENSP00000315299,9606.ENSP00000419081,CALML3,CALML4,9606,0.963,0,0.0,0.081,0.0,0.0,0.9,0.632
9606.ENSP00000315299,9606.ENSP00000369689,CALML3,CALML5,9606,0.967,0,0.0,0.077,0.162,0.0,0.9,0.632
9606.ENSP00000361120,9606.ENSP00000401888,RALGDS,RAF1,9606,0.76,0,0.0,0.0,0.0,0.292,0.0,0.675
9606.ENSP00000369689,9606.ENSP00000419081,CALML5,CALML4,9606,0.964,0,0.0,0.112,0.0,0.0,0.9,0.633
9606.ENSP00000384675,9606.ENSP00000401888,SOS1,RAF1,9606,0.812,0,0.0,0.0,0.064,0.084,0.0,0.798
9606.ENSP00000384675,9606.ENSP00000419060,SOS1,BRAF,9606,0.9,0,0.0,0.0,0.158,0.084,0.0,0.881
9606.ENSP00000401888,9606.ENSP00000419060,RAF1,BRAF,9606,0.999,0,0.0,0.066,0.0,0.927,0.9,0.983
9606.ENSP00000212015,9606.ENSP00000262367,SIRT1,CREBBP,9606,0.754,0,0.0,0.0,0.088,0.101,0.0,0.724
9606.ENSP00000212015,9606.ENSP00000335153,SIRT1,HSP90AA1,9606,0.803,0,0.0,0.0,0.047,0.394,0.0,0.686
9606.ENSP00000212015,9606.ENSP00000278616,SIRT1,ATM,9606,0.856,0,0.0,0.0,0.049,0.0,0.0,0.855
9606.ENSP00000212015,9606.ENSP00000263253,SIRT1,EP300,9606,0.972,0,0.0,0.0,0.138,0.698,0.0,0.902
9606.ENSP00000212015,9606.ENSP00000269305,SIRT1,TP53,9606,0.999,0,0.0,0.0,0.0,0.886,0.9,0.99
9606.ENSP00000254719,9606.ENSP00000278616,RPA1,ATM,9606,0.928,0,0.0,0.0,0.047,0.66,0.5,0.611
9606.ENSP00000254719,9606.ENSP00000269305,RPA1,TP53,9606,0.999,0,0.0,0.0,0.117,0.982,0.4,0.932
9606.ENSP00000258149,9606.ENSP00000262367,MDM2,CREBBP,9606,0.909,0,0.0,0.0,0.122,0.625,0.0,0.746
9606.ENSP00000258149,9606.ENSP00000335153,MDM2,HSP90AA1,9606,0.909,0,0.0,0.0,0.049,0.539,0.0,0.81
9606.ENSP00000258149,9606.ENSP00000340989,MDM2,SFN,9606,0.989,0,0.0,0.0,0.0,0.948,0.0,0.799
9606.ENSP00000258149,9606.ENSP00000278616,MDM2,ATM,9606,0.995,0,0.0,0.0,0.092,0.621,0.75,0.955
9606.ENSP00000258149,9606.ENSP00000266000,MDM2,DAXX,9606,0.995,0,0.0,0.0,0.047,0.842,0.5,0.953
9606.ENSP00000258149,9606.ENSP00000263253,MDM2,EP300,9606,0.999,0,0.0,0.0,0.152,0.82,0.0,0.994
9606.ENSP00000258149,9606.ENSP00000269305,MDM2,TP53,9606,0.999,0,0.0,0.0,0.116,0.999,0.9,0.999
9606.ENSP00000262367,9606.ENSP00000266000,CREBBP,DAXX,9606,0.842,0,0.0,0.0,0.055,0.634,0.0,0.579
9606.ENSP00000262367,9606.ENSP00000269305,CREBBP,TP53,9606,0.999,0,0.0,0.0,0.0,0.998,0.9,0.996
9606.ENSP00000262367,9606.ENSP00000263253,CREBBP,EP300,9606,0.999,0,0.0,0.062,0.839,0.782,0.9,0.983
9606.ENSP00000263253,9606.ENSP00000335153,EP300,HSP90AA1,9606,0.809,0,0.003,0.0,0.066,0.292,0.5,0.49
9606.ENSP00000263253,9606.ENSP00000278616,EP300,ATM,9606,0.904,0,0.0,0.0,0.074,0.0,0.0,0.9
9606.ENSP00000263253,9606.ENSP00000269305,EP300,TP53,9606,0.999,0,0.0,0.0,0.049,0.999,0.9,0.998
9606.ENSP00000266000,9606.ENSP00000278616,DAXX,ATM,9606,0.813,0,0.0,0.0,0.103,0.314,0.0,0.72
9606.ENSP00000266000,9606.ENSP00000269305,DAXX,TP53,9606,0.999,0,0.0,0.0,0.122,0.895,0.9,0.952
9606.ENSP00000269305,9606.ENSP00000340989,TP53,SFN,9606,0.999,0,0.0,0.0,0.0,0.981,0.75,0.859
9606.ENSP00000269305,9606.ENSP00000335153,TP53,HSP90AA1,9606,0.999,0,0.0,0.0,0.0,0.903,0.0,0.995
9606.ENSP00000269305,9606.ENSP00000278616,TP53,ATM,9606,0.999,0,0.0,0.0,0.103,0.928,0.9,0.975
9606.ENSP00000269305,9606.ENSP00000341957,TP53,TP53BP2,9606,0.999,0,0.0,0.0,0.0,0.988,0.5,0.996
9606.ENSP00000278616,9606.ENSP00000335153,ATM,HSP90AA1,9606,0.785,0,0.0,0.0,0.042,0.0,0.0,0.785
9606.ENSP00000219169,9606.ENSP00000290158,NUTF2,KPNB1,9606,0.766,0,0.0,0.0,0.127,0.53,0.0,0.475
9606.ENSP00000219169,9606.ENSP00000283195,NUTF2,RANBP2,9606,0.799,0,0.0,0.0,0.124,0.411,0.0,0.642
9606.ENSP00000219169,9606.ENSP00000384863,NUTF2,XPO1,9606,0.816,0,0.0,0.0,0.1,0.0,0.0,0.804
9606.ENSP00000219169,9606.ENSP00000497402,NUTF2,RCC1,9606,0.861,0,0.0,0.0,0.131,0.342,0.0,0.777
9606.ENSP00000219169,9606.ENSP00000401564,NUTF2,RANBP1,9606,0.928,0,0.0,0.0,0.208,0.091,0.0,0.908
9606.ENSP00000219169,9606.ENSP00000401470,NUTF2,RANGAP1,9606,0.932,0,0.0,0.0,0.11,0.322,0.0,0.896
9606.ENSP00000219169,9606.ENSP00000444029,NUTF2,NUP153,9606,0.954,0,0.0,0.0,0.056,0.528,0.0,0.906
9606.ENSP00000219169,9606.ENSP00000446215,NUTF2,RAN,9606,0.999,0,0.0,0.0,0.311,0.991,0.0,0.982
9606.ENSP00000265351,9606.ENSP00000384863,XPO5,XPO1,9606,0.752,0,0.0,0.0,0.14,0.0,0.0,0.724
9606.ENSP00000265351,9606.ENSP00000290158,XPO5,KPNB1,9606,0.768,0,0.0,0.0,0.134,0.0,0.54,0.465
9606.ENSP00000265351,9606.ENSP00000327821,XPO5,XPOT,9606,0.832,0,0.0,0.0,0.441,0.071,0.0,0.703
9606.ENSP00000265351,9606.ENSP00000283195,XPO5,RANBP2,9606,0.846,0,0.0,0.0,0.078,0.771,0.0,0.33
9606.ENSP00000265351,9606.ENSP00000401470,XPO5,RANGAP1,9606,0.881,0,0.0,0.0,0.184,0.297,0.0,0.81
9606.ENSP00000265351,9606.ENSP00000444029,XPO5,NUP153,9606,0.907,0,0.0,0.0,0.224,0.328,0.0,0.837
9606.ENSP00000265351,9606.ENSP00000446215,XPO5,RAN,9606,0.999,0,0.0,0.0,0.067,0.962,0.9,0.998
9606.ENSP00000283195,9606.ENSP00000327821,RANBP2,XPOT,9606,0.808,0,0.0,0.0,0.102,0.298,0.4,0.552
9606.ENSP00000283195,9606.ENSP00000497402,RANBP2,RCC1,9606,0.977,0,0.0,0.0,0.148,0.893,0.0,0.77
9606.ENSP00000283195,9606.ENSP00000290158,RANBP2,KPNB1,9606,0.993,0,0.0,0.0,0.094,0.967,0.5,0.603
9606.ENSP00000283195,9606.ENSP00000384863,RANBP2,XPO1,9606,0.993,0,0.0,0.0,0.088,0.81,0.0,0.965
9606.ENSP00000283195,9606.ENSP00000444029,RANBP2,NUP153,9606,0.996,0,0.0,0.0,0.329,0.658,0.9,0.858
9606.ENSP00000283195,9606.ENSP00000446215,RANBP2,RAN,9606,0.999,0,0.0,0.0,0.256,0.998,0.5,0.946
9606.ENSP00000283195,9606.ENSP00000401470,RANBP2,RANGAP1,9606,0.999,0,0.0,0.0,0.153,0.983,0.9,0.999
9606.ENSP00000290158,9606.ENSP00000384863,KPNB1,XPO1,9606,0.902,0,0.0,0.0,0.455,0.199,0.0,0.794
9606.ENSP00000290158,9606.ENSP00000401470,KPNB1,RANGAP1,9606,0.908,0,0.0,0.0,0.107,0.627,0.0,0.746
9606.ENSP00000290158,9606.ENSP00000497402,KPNB1,RCC1,9606,0.936,0,0.0,0.0,0.085,0.817,0.0,0.651
9606.ENSP00000290158,9606.ENSP00000401564,KPNB1,RANBP1,9606,0.96,0,0.0,0.0,0.172,0.897,0.0,0.572
9606.ENSP00000290158,9606.ENSP00000444029,KPNB1,NUP153,9606,0.996,0,0.0,0.0,0.183,0.961,0.5,0.798
9606.ENSP00000290158,9606.ENSP00000446215,KPNB1,RAN,9606,0.999,0,0.0,0.0,0.445,0.997,0.7,0.691
9606.ENSP00000327821,9606.ENSP00000401470,XPOT,RANGAP1,9606,0.878,0,0.0,0.0,0.095,0.0,0.0,0.871
9606.ENSP00000327821,9606.ENSP00000384863,XPOT,XPO1,9606,0.953,0,0.0,0.0,0.332,0.088,0.0,0.929
9606.ENSP00000327821,9606.ENSP00000446215,XPOT,RAN,9606,0.999,0,0.0,0.0,0.186,0.948,0.9,0.831
9606.ENSP00000384863,9606.ENSP00000444029,XPO1,NUP153,9606,0.894,0,0.0,0.0,0.305,0.328,0.0,0.791
9606.ENSP00000384863,9606.ENSP00000497402,XPO1,RCC1,9606,0.927,0,0.0,0.0,0.067,0.66,0.0,0.788
9606.ENSP00000384863,9606.ENSP00000401564,XPO1,RANBP1,9606,0.969,0,0.0,0.0,0.154,0.852,0.0,0.772
9606.ENSP00000384863,9606.ENSP00000401470,XPO1,RANGAP1,9606,0.979,0,0.0,0.0,0.113,0.658,0.0,0.936
9606.ENSP00000384863,9606.ENSP00000446215,XPO1,RAN,9606,0.999,0,0.0,0.0,0.264,0.996,0.9,0.974
9606.ENSP00000401470,9606.ENSP00000444029,RANGAP1,NUP153,9606,0.925,0,0.0,0.0,0.065,0.359,0.5,0.781
9606.ENSP00000401470,9606.ENSP00000497402,RANGAP1,RCC1,9606,0.993,0,0.0,0.0,0.175,0.841,0.0,0.956
9606.ENSP00000401470,9606.ENSP00000446215,RANGAP1,RAN,9606,0.999,0,0.0,0.0,0.171,0.973,0.75,0.972
9606.ENSP00000401470,9606.ENSP00000401564,RANGAP1,RANBP1,9606,0.999,0,0.0,0.0,0.215,0.788,0.0,0.998
9606.ENSP00000401564,9606.ENSP00000444029,RANBP1,NUP153,9606,0.766,0,0.0,0.0,0.164,0.302,0.0,0.632
9606.ENSP00000401564,9606.ENSP00000497402,RANBP1,RCC1,9606,0.989,0,0.0,0.0,0.297,0.845,0.0,0.911
9606.ENSP00000401564,9606.ENSP00000446215,RANBP1,RAN,9606,0.999,0,0.0,0.0,0.741,0.959,0.75,0.989
9606.ENSP00000444029,9606.ENSP00000497402,NUP153,RCC1,9606,0.798,0,0.0,0.0,0.072,0.472,0.0,0.621
9606.ENSP00000444029,9606.ENSP00000446215,NUP153,RAN,9606,0.996,0,0.0,0.0,0.068,0.985,0.5,0.447
9606.ENSP00000446215,9606.ENSP00000497402,RAN,RCC1,9606,0.999,0,0.0,0.0,0.109,0.996,0.75,0.96
9606.ENSP00000162749,9606.ENSP00000216797,TNFRSF1A,NFKBIA,9606,0.809,0,0.0,0.0,0.057,0.0,0.0,0.806
9606.ENSP00000162749,9606.ENSP00000216160,TNFRSF1A,TAB1,9606,0.835,0,0.0,0.0,0.049,0.0,0.5,0.681
9606.ENSP00000162749,9606.ENSP00000226574,TNFRSF1A,NFKB1,9606,0.848,0,0.0,0.0,0.063,0.0,0.0,0.844
9606.ENSP00000162749,9606.ENSP00000259075,TNFRSF1A,TANK,9606,0.997,0,0.0,0.0,0.047,0.994,0.0,0.597
9606.ENSP00000162749,9606.ENSP00000348632,TNFRSF1A,RBCK1,9606,0.998,0,0.0,0.0,0.061,0.994,0.5,0.667
9606.ENSP00000162749,9606.ENSP00000315112,TNFRSF1A,RNF31,9606,0.998,0,0.0,0.0,0.056,0.994,0.5,0.591
9606.ENSP00000162749,9606.ENSP00000259808,TNFRSF1A,RIPK1,9606,0.999,0,0.0,0.0,0.111,0.994,0.9,0.997
9606.ENSP00000162749,9606.ENSP00000247668,TNFRSF1A,TRAF2,9606,0.999,0,0.0,0.0,0.0,0.994,0.9,0.992
9606.ENSP00000162749,9606.ENSP00000483825,TNFRSF1A,IKBKG,9606,0.999,0,0.0,0.0,0.044,0.994,0.5,0.904
9606.ENSP00000216160,9606.ENSP00000348632,TAB1,RBCK1,9606,0.721,0,0.0,0.0,0.108,0.0,0.5,0.425
9606.ENSP00000216160,9606.ENSP00000226574,TAB1,NFKB1,9606,0.737,0,0.0,0.0,0.069,0.091,0.5,0.453
9606.ENSP00000216160,9606.ENSP00000216797,TAB1,NFKBIA,9606,0.801,0,0.0,0.0,0.055,0.091,0.5,0.591
9606.ENSP00000216160,9606.ENSP00000315112,TAB1,RNF31,9606,0.828,0,0.0,0.0,0.062,0.14,0.5,0.624
9606.ENSP00000216160,9606.ENSP00000247668,TAB1,TRAF2,9606,0.975,0,0.0,0.0,0.093,0.452,0.9,0.558
9606.ENSP00000216160,9606.ENSP00000259808,TAB1,RIPK1,9606,0.983,0,0.0,0.0,0.066,0.436,0.9,0.719
9606.ENSP00000216160,9606.ENSP00000483825,TAB1,IKBKG,9606,0.999,0,0.0,0.0,0.099,0.994,0.9,0.797
9606.ENSP00000216797,9606.ENSP00000354158,NFKBIA,ERC1,9606,0.728,0,0.0,0.0,0.0,0.295,0.0,0.63
9606.ENSP00000216797,9606.ENSP00000247668,NFKBIA,TRAF2,9606,0.761,0,0.0,0.0,0.063,0.045,0.5,0.529
9606.ENSP00000216797,9606.ENSP00000259808,NFKBIA,RIPK1,9606,0.804,0,0.0,0.0,0.05,0.095,0.5,0.599
9606.ENSP00000216797,9606.ENSP00000483825,NFKBIA,IKBKG,9606,0.999,0,0.0,0.0,0.111,0.928,0.9,0.936
9606.ENSP00000216797,9606.ENSP00000226574,NFKBIA,NFKB1,9606,0.999,0,0.0,0.0,0.242,0.997,0.9,0.986
9606.ENSP00000226574,9606.ENSP00000247668,NFKB1,TRAF2,9606,0.718,0,0.0,0.0,0.083,0.045,0.5,0.433
9606.ENSP00000226574,9606.ENSP00000259808,NFKB1,RIPK1,9606,0.895,0,0.0,0.0,0.192,0.095,0.5,0.748
9606.ENSP00000226574,9606.ENSP00000483825,NFKB1,IKBKG,9606,0.999,0,0.0,0.0,0.078,0.808,0.9,0.953
9606.ENSP00000247668,9606.ENSP00000348632,TRAF2,RBCK1,9606,0.929,0,0.0,0.0,0.066,0.0,0.9,0.303
9606.ENSP00000247668,9606.ENSP00000315112,TRAF2,RNF31,9606,0.958,0,0.0,0.0,0.057,0.362,0.9,0.394
9606.ENSP00000247668,9606.ENSP00000259075,TRAF2,TANK,9606,0.973,0,0.0,0.0,0.0,0.894,0.5,0.535
9606.ENSP00000247668,9606.ENSP00000259808,TRAF2,RIPK1,9606,0.999,0,0.0,0.0,0.075,0.994,0.9,0.994
9606.ENSP00000247668,9606.ENSP00000483825,TRAF2,IKBKG,9606,0.999,0,0.0,0.0,0.147,0.796,0.9,0.958
9606.ENSP00000259075,9606.ENSP00000259808,TANK,RIPK1,9606,0.836,0,0.0,0.0,0.054,0.095,0.0,0.824
9606.ENSP00000259075,9606.ENSP00000483825,TANK,IKBKG,9606,0.999,0,0.0,0.0,0.068,0.836,0.9,0.99
9606.ENSP00000259808,9606.ENSP00000348632,RIPK1,RBCK1,9606,0.986,0,0.0,0.0,0.056,0.51,0.9,0.734
9606.ENSP00000259808,9606.ENSP00000315112,RIPK1,RNF31,9606,0.993,0,0.0,0.0,0.074,0.624,0.9,0.823
9606.ENSP00000259808,9606.ENSP00000483825,RIPK1,IKBKG,9606,0.999,0,0.0,0.0,0.105,0.994,0.9,0.994
9606.ENSP00000315112,9606.ENSP00000348632,RNF31,RBCK1,9606,0.999,0,0.0,0.0,0.216,0.999,0.9,0.998
9606.ENSP00000315112,9606.ENSP00000483825,RNF31,IKBKG,9606,0.999,0,0.0,0.0,0.067,0.994,0.5,0.888
9606.ENSP00000348632,9606.ENSP00000483825,RBCK1,IKBKG,9606,0.999,0,0.0,0.0,0.102,0.994,0.5,0.812
9606.ENSP00000354158,9606.ENSP00000483825,ERC1,IKBKG,9606,0.999,0,0.0,0.0,0.042,0.516,0.9,0.984
9606.ENSP00000278568,9606.ENSP00000339916,PAK1,LIMK2,9606,0.916,0,0.0,0.0,0.049,0.071,0.9,0.168
9606.ENSP00000278568,9606.ENSP00000314067,PAK1,PAK2,9606,0.952,0,0.0,0.053,0.056,0.527,0.9,0.051
9606.ENSP00000278568,9606.ENSP00000336740,PAK1,LIMK1,9606,0.967,0,0.0,0.0,0.049,0.314,0.9,0.555
9606.ENSP00000298159,9606.ENSP00000469413,CFL2,PAK4,9606,0.755,0,0.0,0.0,0.042,0.07,0.0,0.747
9606.ENSP00000298159,9606.ENSP00000382697,CFL2,ROCK1,9606,0.802,0,0.0,0.0,0.063,0.071,0.0,0.79
9606.ENSP00000298159,9606.ENSP00000432660,CFL2,CFL1,9606,0.972,0,0.0,0.051,0.056,0.731,0.9,0.05
9606.ENSP00000298159,9606.ENSP00000339916,CFL2,LIMK2,9606,0.99,0,0.0,0.0,0.066,0.13,0.9,0.9
9606.ENSP00000298159,9606.ENSP00000315713,CFL2,SSH1,9606,0.995,0,0.0,0.0,0.0,0.128,0.9,0.948
